id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16359492,"Nima, Local House Hotel",107130392,Nima,,Cuauhtémoc,19.41865,-99.16248,Private room,7683,1,4,2017-11-19,0.12,1,288
16361549,Great location in Mexico City!,13530256,Pilar,,Cuauhtémoc,19.43813,-99.15452,Entire home/apt,786,2,60,2020-02-23,1.55,2,354
16365524,Recámara con baño independiente,95616586,Sonia,,Venustiano Carranza,19.41291,-99.11385,Private room,230,1,67,2020-02-14,1.79,3,305
16367033,"Ideal para Familias, Comodo, Seguro. Angel/Reforma",43636953,Alejandro & Gladys,,Cuauhtémoc,19.43163,-99.16483,Entire home/apt,1341,2,134,2020-02-10,3.45,1,342
16368307,"Habitación independiente,  excelente ubicación",107198458,Faustino,,Iztacalco,19.38488,-99.12347,Private room,230,1,1,2018-10-28,0.06,1,363
16368942,Cozy flat in restored early 20th Century house.,79141145,Carlos,,Cuauhtémoc,19.42037,-99.16733,Entire home/apt,1724,3,108,2020-02-23,2.92,1,54
16369577,Polanco suite 1 recamara con balcón. Bicis gratis,21681497,Josef,,Miguel Hidalgo,19.43387,-99.20608,Entire home/apt,2740,1,6,2019-05-15,0.16,6,365
16375348,Sunny room in stylish apartment in Condesa,87390524,Marco Ivan,,Cuauhtémoc,19.40865,-99.16839,Private room,441,2,101,2020-02-15,2.78,1,270
16375584,Exclusivo Loft en el centro Histórico,102023041,Angélica Y Óscar,,Cuauhtémoc,19.44036,-99.13437,Entire home/apt,805,1,6,2018-08-07,0.19,1,306
16376422,Hermoso Loft pleno Centro Histórico,107261411,María,,Cuauhtémoc,19.43281,-99.13914,Entire home/apt,1303,2,0,,,1,0
16376566,CENTRAL & NEW APARTMENT,54559038,Carlos,,Benito Juárez,19.38309,-99.16922,Entire home/apt,843,2,36,2020-01-13,0.94,2,335
16377554,REFORMA - New 2 BR - R. Ebro 83,15052513,Miguel,,Cuauhtémoc,19.42978,-99.17012,Entire home/apt,1341,1,23,2019-10-30,0.59,9,331
16378368,"NewSuite with King Size Bed&Sofa, the Perfect Rest",105880627,Block,,Cuauhtémoc,19.42332,-99.16445,Private room,1111,1,19,2020-02-05,0.57,8,178
16379600,All you need's Block Suites. 2 beds,105880627,Block,,Cuauhtémoc,19.42216,-99.16477,Private room,996,1,18,2019-08-10,0.50,8,180
16380519,Easy going room in heart of the city.,1229004,Omar,,Cuauhtémoc,19.41358,-99.17528,Private room,383,10,2,2020-02-10,0.50,1,58
16381778,Espectacular King Size & Sofa! Roma & zona Rosa,105880627,Block,,Cuauhtémoc,19.42246,-99.16535,Hotel room,996,1,26,2020-02-20,0.68,8,358
16382205,Beautiful suite with 2 double beds,105880627,Block,,Cuauhtémoc,19.42265,-99.16443,Private room,1054,1,7,2019-10-25,0.21,8,365
16382302,Minimailst King Size bed suite in Best Location,105880627,Block,,Cuauhtémoc,19.42243,-99.16565,Private room,1015,1,12,2019-11-30,0.52,8,176
16382312,Cozy Spacious Room Downtown.   Mi casa es tu casa!,24086969,Fabrizio,,Cuauhtémoc,19.44469,-99.14104,Private room,287,2,60,2019-11-18,1.55,1,87
16389346,"Bright, airy and cozy  great locat",34670607,Raquel,,Miguel Hidalgo,19.43381,-99.20173,Entire home/apt,1245,3,3,2018-10-30,0.08,1,90
16391848,Spacious apartment in the heart of the city!,26762960,Juan Antonio,,Cuauhtémoc,19.42943,-99.15745,Entire home/apt,50008,1,27,2017-05-01,0.70,1,0
16392385,Room with balcony/Acogedora habitación con balcón,13227158,Maya,,Miguel Hidalgo,19.41131,-99.1864,Private room,383,2,37,2019-12-24,1.06,1,86
16395007,"Lovely APT, prime location in heart of Roma Norte",20374145,Alexis,,Cuauhtémoc,19.42083,-99.15972,Entire home/apt,958,2,33,2020-02-15,0.90,1,353
16395562,Room for 2 in Condesa,69919087,Daniel,,Cuauhtémoc,19.41087,-99.18022,Private room,307,2,59,2020-01-31,1.54,8,357
16403575,Beautiful private room near Condesa,11528964,Adriana,,Miguel Hidalgo,19.40091,-99.18245,Private room,364,5,11,2020-01-01,0.52,2,347
16406139,Double bedroom w/ memory foam mattress,2467038,Celestin,,Cuauhtémoc,19.42072,-99.16303,Private room,383,2,86,2020-02-12,2.23,4,177
16406248,Nice & bright fully equipped 3 bedroom apartment,2467038,Celestin,,Cuauhtémoc,19.42125,-99.16308,Entire home/apt,1993,2,8,2020-01-03,0.22,4,65
16406735,best location Roma Norte 3 BDR 2 bath/24hr sec,8961760,Cristy,,Cuauhtémoc,19.41984,-99.15823,Entire home/apt,2108,1,101,2020-02-20,2.66,6,256
16407204,Condesa  Dream | 3BR | Top Location,10764020,Mr. W,,Cuauhtémoc,19.41533,-99.17474,Entire home/apt,1916,1,45,2019-05-26,1.17,45,217
16413780,"Vibra la historia de México, este es Tlatelolco!",74360505,Gabriela,,Cuauhtémoc,19.45192,-99.13192,Entire home/apt,441,2,48,2020-02-09,1.73,5,341
16414298,WIDE PRIVATE ROOM IN RESIDENTIAL POLANCO,107564065,Benedicte,,Miguel Hidalgo,19.4363,-99.20959,Private room,498,1,26,2020-01-13,0.67,1,0
16415613,Hermoso Departamento en Polanco: barrio VIP en DF,84329907,Daniel,,Miguel Hidalgo,19.44324,-99.20209,Private room,939,15,2,2018-09-15,0.11,3,364
16416546,Stunning Condesa apartment in perfect location,3078154,Tyler,,Cuauhtémoc,19.41457,-99.17824,Entire home/apt,2625,1,158,2020-02-26,4.29,1,60
16417962,"""The Place"" in Escandon/Condesa (&WTC) 4/6 people",44203755,Brenda,,Miguel Hidalgo,19.40105,-99.17342,Entire home/apt,958,2,17,2020-02-18,0.44,2,353
16422633,Habitación acogedora a 15 min de Centro Histórico,101904261,Catynka,,Benito Juárez,19.37804,-99.13894,Private room,249,2,5,2018-05-06,0.13,1,89
16423799,Cuarto y baño privado a 200 metros de Reforma,18815688,Miguel,,Cuauhtémoc,19.42969,-99.15762,Private room,479,2,75,2020-02-21,3.91,1,65
16426039,"Lovely, cozy and bright home",107684584,Maria,,Miguel Hidalgo,19.40228,-99.18013,Entire home/apt,709,2,6,2017-03-20,0.16,1,0
16428345,APT II - 2BR/2BATH IN ROMA/CONDESA,14539706,Joaquin,,Cuauhtémoc,19.41957,-99.16874,Entire home/apt,1303,1,202,2020-02-23,5.22,5,243
16428350,Loft Luminoso y Amplio con Excelentes Vistas en Escandón,100121258,Ale,,Miguel Hidalgo,19.40406,-99.17395,Entire home/apt,2242,1,74,2020-02-11,1.92,2,42
16436932,Spacious Room in Escandón,39152786,Fernando,,Miguel Hidalgo,19.40438,-99.17899,Private room,594,1,0,,,1,0
16437919,Lovely apartment in great location,973572,Adrian,,Cuauhtémoc,19.42816,-99.17408,Entire home/apt,1303,2,134,2020-02-03,3.54,2,228
16440172,Maravilloso Apartamento en la mejor Zona Polanco.,808259,Edith,,Miguel Hidalgo,19.43491,-99.19698,Entire home/apt,3257,1,28,2020-02-07,0.74,3,359
16441822,1 BDR in a well communicated area near downtown,30918891,Dennisse,,Cuauhtémoc,19.4182,-99.14475,Private room,249,2,2,2018-12-31,0.13,1,29
16443480,Habitaciones Privadas en Coyoacán,107839226,Liliana,,Coyoacán,19.34881,-99.15176,Private room,460,1,17,2018-09-28,0.45,2,88
16449937,Lovely Studio with Terrace  in Chimalistac,107201280,Delmari,,Álvaro Obregón,19.34748,-99.18574,Entire home/apt,1341,3,0,,,3,0
16450587,Amazing Apartment at Downtown,102293903,Oscar,,Cuauhtémoc,19.43531,-99.14538,Entire home/apt,1111,2,85,2020-02-23,2.21,1,360
16451501,Suites TODO INCLUIDO TEC CCM,10730083,Israel,,Tlalpan,19.28789,-99.12725,Entire home/apt,901,3,1,2017-07-27,0.03,5,179
16451877,Luxury LOFT in GREAT Location in CDMX,41554714,Iván,,Miguel Hidalgo,19.43616,-99.21116,Entire home/apt,996,2,3,2018-03-21,0.08,1,0
16453477,"Mexican style apartment in ""Condesa""",79171191,Kari,,Cuauhtémoc,19.41471,-99.1789,Entire home/apt,709,2,54,2020-02-23,1.42,2,180
16454180,Coyoacan appartment - Ciudad de Mexico SUR,107935072,Ernesto,,Coyoacán,19.33576,-99.14771,Entire home/apt,556,1,140,2020-01-02,3.63,1,334
16465054,STYLISH 1BED/1BA ON AMSTERDAM AV.,48259354,Chechi,,Cuauhtémoc,19.40925,-99.17088,Entire home/apt,1380,2,83,2020-02-09,2.17,24,347
16469565,"Departamento nuevo, bien ubicado.",31855955,Mariângela,,Cuauhtémoc,19.4192,-99.17129,Entire home/apt,1303,3,9,2018-10-12,0.23,1,177
16475346,"Lovely apartment in Narvarte, CD MX",108139286,Daniel,,Benito Juárez,19.39777,-99.14886,Entire home/apt,575,3,9,2019-08-01,0.23,1,300
16476354,PH at heart of Reforma w/pool and gym-40% OFF,27750927,"Tali , Arlen & Mary",,Cuauhtémoc,19.42818,-99.16442,Entire home/apt,2203,2,135,2020-02-25,3.56,3,351
16477470,"Cozy, bright, comfortable 2BR apt",5525126,Abril,,Miguel Hidalgo,19.40089,-99.17077,Entire home/apt,958,2,45,2019-11-01,1.17,1,202
16479579,Comfortable & beautiful room,108180113,Yal,,Iztapalapa,19.36973,-99.12928,Private room,249,1,3,2018-07-13,0.08,1,146
16481579,Sexy and Bohemian Apartment in La Roma,7299613,Lodovico,,Cuauhtémoc,19.41634,-99.16159,Entire home/apt,1993,3,1,2017-01-05,0.03,1,0
16488741,"Duplex Apartment, great location in the south",7120110,Julia,,Benito Juárez,19.36595,-99.17984,Entire home/apt,996,4,10,2018-03-04,0.27,1,0
16504542,Cuartito cerca de la CEDA,108446758,Julio,,Venustiano Carranza,19.42867,-99.10458,Private room,307,20,0,,,1,0
16504659,Beautiful LoftBed in Eco-Coyoacan Casita,49836026,David,,Coyoacán,19.35134,-99.14843,Private room,364,2,22,2019-11-24,0.57,4,365
16506994,Cozy studio close to business district,108475636,Patricia,,Cuajimalpa de Morelos,19.36668,-99.27913,Private room,996,2,19,2017-11-23,0.51,3,365
16515544,"Room in Polanco, Mexico City with great amenities",12806972,Antonio,,Miguel Hidalgo,19.44333,-99.2023,Private room,901,2,3,2018-06-21,0.11,1,180
16517124,Lindo Departamento,76045139,Roberto,,Coyoacán,19.34931,-99.12453,Entire home/apt,1150,2,47,2020-01-17,1.23,1,82
16518518,Main house rooms,108475636,Patricia,,Cuajimalpa de Morelos,19.36792,-99.27973,Private room,575,2,7,2019-08-15,0.20,3,365
16521097,"Hermoso y acogedor depto cerca INP, UNAM, Perisur",108631341,Charlotte,,Coyoacán,19.30372,-99.18398,Entire home/apt,632,3,3,2019-10-16,0.37,1,87
16521415,Fully equipped apartment at a great location!,4636680,Emilia,,Benito Juárez,19.37281,-99.16674,Private room,556,3,4,2019-06-11,0.12,2,89
16521537,Hermosa  casa residencial en exclusiva zona,57342938,Laura,,Tlalpan,19.27833,-99.14239,Entire home/apt,2836,2,2,2019-09-06,0.17,2,72
16528664,Polanco Horacio Sunny Apartment,29534242,Aaron,,Miguel Hidalgo,19.43578,-99.20982,Entire home/apt,1782,2,118,2020-02-17,3.17,2,354
16529077,Nice Apartment in the Best Location,66829199,Santiago,,Miguel Hidalgo,19.40983,-99.18604,Entire home/apt,1380,30,8,2020-02-17,0.27,1,85
16531809,Departamento 100mts Polanco,108744504,Naiby,,Miguel Hidalgo,19.44455,-99.20327,Entire home/apt,1207,1,2,2019-10-18,0.05,2,43
16532932,Amazing apt @ Trendiest Roma North District,52258017,Pablo,,Cuauhtémoc,19.42124,-99.15365,Entire home/apt,862,1,274,2020-02-16,7.45,3,226
16534480,"Departamento,
 cocineta, jardin y asador",108777765,Tomas,,Tláhuac,19.28622,-99.00097,Entire home/apt,613,1,4,2019-04-12,0.34,1,175
16534610,New and great location in Condesa ap 1307,21774394,Mario,,Cuauhtémoc,19.42088,-99.17125,Entire home/apt,1054,1,187,2020-02-10,4.86,5,355
16542048,"EDZ 202. DEPTO PRIV, 3 PERS, VÉRTIZ NARVARTE",52309471,Marco,,Benito Juárez,19.38226,-99.14826,Entire home/apt,709,2,62,2020-01-31,1.66,15,362
16544157,"Coyoacán, sólo mujeres doctoras o turistas a even.",108882187,G. Yvette,,Coyoacán,19.34358,-99.18039,Private room,441,2,2,2018-02-23,0.07,2,286
16546561,Centrico y Comodo Departamento con mucha Luz,60930929,Eduardo,,Miguel Hidalgo,19.43642,-99.18076,Entire home/apt,1456,3,38,2019-11-25,1.00,2,267
16546708,No disponible,11961590,Luis,,Álvaro Obregón,19.34853,-99.23484,Private room,4004,1,0,,,1,89
16547147,Hermosa habitación en colonia Roma,108918904,Erika,,Cuauhtémoc,19.40822,-99.16146,Private room,307,1,0,,,1,0
16547994,Habitación ideal para un presupuesto ajustado,11945239,Juan Francisco,,Benito Juárez,19.37613,-99.13701,Private room,211,2,1,2017-02-04,0.03,3,253
16548440,5 min to CDMX airport 1,10644799,Benito,,Venustiano Carranza,19.43954,-99.08779,Private room,383,1,375,2020-02-20,9.75,6,358
16551076,Unique & Beautiful in Polanco,9814959,Ramon,,Miguel Hidalgo,19.43704,-99.19587,Entire home/apt,2797,3,55,2019-12-26,1.45,1,290
16552600,Cerca de Polanco y Centro de la CDMX. Excelente!!!,67493891,Aldo,,Miguel Hidalgo,19.44424,-99.17547,Private room,1150,2,80,2020-02-25,2.22,1,281
16556708,Brand new Loft in the Heart of Coyoacan (B),102373818,Regina,,Coyoacán,19.35785,-99.16053,Entire home/apt,996,1,58,2020-02-22,1.51,7,335
16556953,Executive & Family 3room apt. w/pool,108846413,Laura Elena,,Miguel Hidalgo,19.4541,-99.18483,Entire home/apt,1399,2,78,2019-07-01,2.06,1,1
16557703,Private room on family house,109031135,Eduardo,,Coyoacán,19.32918,-99.12982,Private room,345,2,0,,,1,0
16559774,Nice bedroom with good lighting.,35417502,Vanessa,,Cuauhtémoc,19.40863,-99.15902,Private room,422,3,10,2019-11-19,0.29,1,180
16560100,Amplia habitación con salita y baño.,109059481,Maricela,,Cuauhtémoc,19.4079,-99.15994,Private room,651,3,12,2020-01-08,0.34,10,170
16567879,Depa súper ubicado y con ambiente,68253602,Pepe,,Cuauhtémoc,19.42391,-99.15252,Private room,5001,28,0,,,1,0
16568330,Iluminated 2 bedroom apartment on first floor,27619950,Rodrigo,,Benito Juárez,19.38205,-99.15485,Entire home/apt,613,3,59,2020-02-17,1.61,8,165
16570281,Lovely Flat in Roma Norte,22025973,Vianney,,Cuauhtémoc,19.41904,-99.17328,Private room,441,4,2,2017-12-28,0.06,1,0
16570489,Lindo departamento en la zona Rosa 3 personas,64812929,Diana,,Cuauhtémoc,19.42717,-99.16422,Entire home/apt,766,2,88,2020-02-18,2.32,1,350
16578073,Departamento cerca del centro de Ciudad de México,105244757,Daniela,,Cuauhtémoc,19.41836,-99.13284,Entire home/apt,364,2,93,2020-02-19,2.48,1,49
16578955,"(301) A 3 km POLANCO, Claveria, desc p/sem-mes",24597950,Alejandro,,Azcapotzalco,19.46044,-99.1793,Entire home/apt,862,1,28,2020-01-29,0.74,3,80
16583301,Cozy Quite & Cheap full apartment in heart of ROMA,39241766,David,,Cuauhtémoc,19.41991,-99.15728,Entire home/apt,901,5,88,2020-02-12,2.32,3,165
16584186,Habitación privada al norte de la Ciudad,16585748,Isidro,,Miguel Hidalgo,19.45662,-99.17463,Private room,307,1,2,2017-07-08,0.06,3,331
16586627,Cómodo departamento en Villa Olímpica,108627901,Amaya,,Tlalpan,19.2962,-99.18875,Private room,1494,1,4,2017-01-19,0.10,1,179
16587721,Habitación con baño compartido,39532020,Shannthall,,Venustiano Carranza,19.40765,-99.10725,Private room,345,3,3,2019-08-02,0.14,6,360
16588711,Charming Roma Norte Apartment with Terrace,54548897,Victoria,,Cuauhtémoc,19.41625,-99.15702,Entire home/apt,2778,1,150,2020-02-17,3.95,3,333
16588819,"Strategic point, beautiful apartment in la Condesa",1364145,Humberto,,Cuauhtémoc,19.41257,-99.17332,Entire home/apt,996,5,109,2020-02-09,2.98,1,118
16598220,Comfortable private room CDMX,51227213,Beatriz,,Miguel Hidalgo,19.40488,-99.1842,Private room,211,2,14,2019-10-10,0.38,1,239
16601496,Beautiful Big Room with an Impressive Wardrobe,109522796,Irma,,Benito Juárez,19.39475,-99.15484,Private room,498,1,17,2019-01-08,0.44,3,1
16601873,Pent haus con world trade center,109526977,Manuel,,Miguel Hidalgo,19.39841,-99.17527,Entire home/apt,1207,3,0,,,1,364
16603434,Nice private room in amazing location! A real deal,109544982,Cesar,,Cuauhtémoc,19.42643,-99.17506,Private room,805,2,18,2017-12-30,0.49,1,0
16612070,Habitación con vista panorámica j3,58044901,Marisol,,Miguel Hidalgo,19.39722,-99.25013,Private room,402,1,134,2020-02-09,3.53,5,354
16612099,Basílica: Beautiful room with private bathroom,109633706,Laura,,Gustavo A. Madero,19.47837,-99.12277,Private room,441,1,17,2020-02-07,0.45,1,364
16614516, Best COYOACAN near UNAM & Metro + Green Terrace,109665588,Miriam,,Coyoacán,19.34478,-99.17525,Entire home/apt,747,4,46,2020-01-28,1.53,1,76
16615349,Habitaciones Independientes en San Angel,57202104,Linda,,Álvaro Obregón,19.34022,-99.20127,Private room,402,3,6,2019-11-23,0.18,2,364
16616805,Bonito Depa al sur de la cdmx (ideal estudiantes),29119975,Maga Lee,,Tlalpan,19.29051,-99.13931,Entire home/apt,747,3,9,2019-11-03,0.28,4,351
16617265,Lovely furnished loft in Coyoacan with garden,109693876,Patricia,,Coyoacán,19.35215,-99.16487,Entire home/apt,709,3,7,2018-01-14,0.19,2,331
16618608,Independent room in Coyoacan,109693876,Patricia,,Coyoacán,19.35145,-99.16327,Private room,460,1,3,2017-02-19,0.08,2,331
16618808,Luxury Apartment in Mexico City (Polanco),47858656,Enrique,,Miguel Hidalgo,19.43774,-99.18335,Entire home/apt,1897,3,91,2020-01-26,2.40,1,270
16618925,Departamento en el centro de la CDMX,109714540,Mathieu,,Cuauhtémoc,19.4544,-99.15613,Private room,307,1,0,,,1,0
16622472,"Vive este VERANO en la CDMX,magnífica ubicación",48203477,Ileana,,Benito Juárez,19.39531,-99.1693,Private room,249,1,8,2019-06-05,0.21,2,47
16624198,Hermoso Departamento en Reforma 222,72704833,Corina & José Luis,,Cuauhtémoc,19.42909,-99.16196,Entire home/apt,3200,2,18,2020-02-09,0.52,1,126
16626130,Habitación con vista panorámica j4,58044901,Marisol,,Miguel Hidalgo,19.39717,-99.24985,Private room,402,1,164,2020-02-03,4.29,5,359
16626881,Apartamento Nuevo bien Ubicado,821745,David,,Miguel Hidalgo,19.45448,-99.21064,Entire home/apt,1207,7,0,,,1,89
16627852,Bonito depa en zona tranquila,99910636,Gabriela,,Miguel Hidalgo,19.44728,-99.21539,Entire home/apt,977,2,33,2019-12-14,1.62,1,324
16630451,Habitación sencilla independiente / CU y Taxqueña,109843622,Humberto,,Coyoacán,19.31834,-99.14783,Private room,249,5,0,,,2,89
16630904,"TV405. DEPTO PRIV, 2 PERS, 3ER NIVEL, MODERNA",52309471,Marco,,Iztacalco,19.3942,-99.13092,Entire home/apt,709,2,92,2020-01-29,2.41,15,362
16631187,Conviniently located apartment in Roma Sur,109849801,Santiago,,Cuauhtémoc,19.40266,-99.16754,Entire home/apt,1150,3,91,2020-02-24,2.41,1,140
16632687,Linda habitación independiente con excelente vista,17090887,Karen,,Miguel Hidalgo,19.43064,-99.17504,Private room,326,1,3,2017-03-22,0.08,2,209
16634604,Private room with big balcony in Condesa,24381102,Claudia,,Cuauhtémoc,19.41296,-99.17473,Private room,441,2,51,2019-12-08,1.37,3,350
16634977,Casa Mexico,99097428,Pedro,,Tlalpan,19.28533,-99.13358,Private room,249,1,16,2020-01-18,0.45,3,270
16635254,Authentic experience in THE HISTORIC CENTRE,32658731,Mariana,,Cuauhtémoc,19.42798,-99.13771,Entire home/apt,1054,28,61,2020-02-06,1.77,1,50
16637389,Stunning and Well-Lit Apartment in Roma Norte,54548897,Victoria,,Cuauhtémoc,19.41085,-99.1652,Entire home/apt,2491,1,134,2020-02-17,3.50,3,345
16637510,Cozy Loft with a Beautiful Garden View  San Angel,109921871,Gabriela,,Álvaro Obregón,19.35064,-99.19142,Entire home/apt,996,1,40,2019-06-28,1.06,1,55
16637658,Eye of Polanco | 3BR | Roofgarden,77407057,Luis Carlos,,Miguel Hidalgo,19.4374,-99.20412,Entire home/apt,6706,1,36,2020-01-01,0.95,15,307
16637722,"México a flor de piel, Nonoalco Tlatelolco",74360505,Gabriela,,Cuauhtémoc,19.45259,-99.13228,Private room,441,2,0,,,5,341
16642825,Habita un departamento remodelado por un arquitecto famoso,42488252,Pablo,,Miguel Hidalgo,19.43096,-99.17325,Entire home/apt,958,150,34,2019-12-30,0.95,1,270
16644430,Midcentury Townhouse in La Condesa by El Nido,25403983,Audrey,,Cuauhtémoc,19.41002,-99.18056,Entire home/apt,1705,2,42,2020-02-15,1.14,1,159
16646274,Beautiful cozy apartment in Coyoacan.,110012912,Hector,,Coyoacán,19.34123,-99.18038,Entire home/apt,690,2,18,2018-08-20,0.49,1,147
16648895,"Habitación triple, 3 camas individuales",8539814,Bernardo,,Cuauhtémoc,19.41739,-99.16997,Private room,805,2,3,2018-11-19,0.08,7,364
16651024,A Place at Mexico City's Coolest Neighborhood,60973249,Javier,,Cuauhtémoc,19.42121,-99.15776,Private room,1150,1,1,2017-02-19,0.03,1,89
16651177,MAGNIFICA habitación (WTC y condesa),12130503,Fernando,,Benito Juárez,19.39627,-99.17901,Private room,575,1,64,2019-12-09,1.67,21,362
16651824,Cuarto amplio en casa de la Roma,109832859,Edgar,,Cuauhtémoc,19.40394,-99.16735,Private room,556,1,0,,,1,358
16651843,La MEJOR habitación en Nápoles (WTC y condesa),12130503,Fernando,,Benito Juárez,19.39627,-99.17901,Private room,441,1,154,2020-02-16,4.05,21,360
16652337,Best price and location Apt,2281290,Suites,,Benito Juárez,19.40016,-99.15598,Entire home/apt,441,3,77,2020-02-18,2.04,30,166
16653987,"Habitación con baño privado, departamento céntrico",76870288,Gustavo,,Benito Juárez,19.38827,-99.16244,Private room,441,2,1,2018-03-11,0.04,1,0
16660745,BEST LOCATION AT UNBEATABLE  PRICE,57279888,Sofia,,Miguel Hidalgo,19.4453,-99.19476,Entire home/apt,422,20,4,2019-09-03,0.33,3,270
16661511,Modern apartment Lomas Chapultepec,94706213,Mario,,Miguel Hidalgo,19.43369,-99.21212,Entire home/apt,1303,2,36,2019-03-18,0.99,1,271
16663345,Departamento en Colonia Nápoles,29715966,Roy,,Benito Juárez,19.39675,-99.17353,Entire home/apt,747,1,14,2019-11-16,0.40,1,175
16663528,Comfortable apartment close to the historic center,92608952,Lidia,,Cuauhtémoc,19.44341,-99.15637,Private room,287,2,28,2019-05-19,0.77,1,146
16664075,Charming department w amazing view,14246872,Danny,,Cuajimalpa de Morelos,19.36166,-99.26857,Entire home/apt,1494,1,4,2019-10-26,0.11,1,177
16664094,Habitación ideal para un presupuesto ajustado.,11945239,Juan Francisco,,Iztapalapa,19.37536,-99.13565,Private room,192,2,4,2019-03-31,0.12,3,287
16674271,"BEAUTIFUL room with balcony in Condesa, CDMX",73632428,Rolando,,Cuauhtémoc,19.41138,-99.17631,Private room,383,2,39,2020-01-18,1.03,4,340
16677510,Linda recámara y perfecta ubicación.,110363001,Guadalupe,,Benito Juárez,19.39219,-99.18288,Private room,326,1,105,2020-02-21,2.96,1,359
16679281,Zeitgeist | Roma Studio Top Location,77407057,Luis Carlos,,Cuauhtémoc,19.42083,-99.16501,Entire home/apt,2261,1,109,2020-01-09,2.86,15,312
16679671,Perfect Moderation | 2BR Roma Apartment,77407057,Luis Carlos,,Cuauhtémoc,19.42187,-99.16501,Entire home/apt,3640,1,109,2020-02-14,2.86,15,316
16680603,Top floor cozy apartment near downtown,30811652,Ernesto,,Cuauhtémoc,19.41948,-99.13368,Entire home/apt,709,2,35,2018-09-17,0.95,1,0
16688122,Beautiful room in Coyoacán!,34546768,Erica,,Coyoacán,19.34749,-99.16222,Private room,996,1,148,2020-02-23,3.95,3,163
16688212,Gray Room  near Polanco,9990002,Karen,,Miguel Hidalgo,19.44893,-99.19063,Private room,364,2,38,2020-01-23,1.06,2,352
16691090,Cute apart. near by the City centre of Mexico city,110522763,Gabriela,,Benito Juárez,19.36454,-99.14515,Private room,249,1,25,2018-11-26,0.66,1,56
16693133,Romm travel,76227860,Alex,,Cuauhtémoc,19.41367,-99.1564,Private room,307,2,42,2020-02-01,1.11,6,85
16693482,THE BEST APARTMENT AT SAN PEDRO DE LOS PINOS!,110554262,Magally,,Benito Juárez,19.38618,-99.1854,Private room,441,2,7,2019-11-18,0.19,1,85
16694184,Cozy little flat in centric area - Narvarte,21779873,Mireille,,Benito Juárez,19.39736,-99.14744,Entire home/apt,632,2,8,2017-11-20,0.21,1,270
16700852,Excellent room right in the center of Coyoacan,110628762,Ireri,,Coyoacán,19.35306,-99.16464,Private room,536,1,1,2017-05-26,0.03,1,0
16701824,Modern 2 bedroom duplex apartment in Polanco,92491162,Alvaro,,Miguel Hidalgo,19.43603,-99.19174,Entire home/apt,1571,2,44,2020-02-04,1.17,25,356
16702472,A great experience begins with a great place,66276727,Daniel,,Cuauhtémoc,19.41857,-99.15928,Private room,441,2,65,2020-01-29,1.76,1,307
16704001,Near Coyoacan best location in South of the city,48367975,Marco,,Benito Juárez,19.36615,-99.1636,Private room,2874,1,0,,,1,177
16704080,Bright and spacious apartment. Very centric area.,2151780,Mariel,,Benito Juárez,19.39481,-99.16809,Entire home/apt,786,20,6,2018-09-29,0.17,1,116
16705425,The perfect place for you in La Roma CDMX,37847508,Karen,,Cuauhtémoc,19.40377,-99.16574,Entire home/apt,1437,2,38,2020-01-14,1.00,2,283
16706043,Downtown penthouse with magnificent view,45244264,Jorge,,Cuauhtémoc,19.43391,-99.14625,Entire home/apt,881,2,59,2020-01-01,1.61,4,157
16707219,Habitación céntrica en depa de lujo,54481681,Diana,,Benito Juárez,19.37605,-99.18642,Private room,498,1,1,2017-10-29,0.04,1,365
16707609,"Cómoda recámara con baño privado, Polanco/Anzures",19743340,César,,Miguel Hidalgo,19.44342,-99.18276,Private room,901,2,0,,,1,0
16707942,Family & Safe Apartment / Polanco CDMX 3bed&2bath,23314838,Panda Properties,,Miguel Hidalgo,19.43031,-99.20227,Entire home/apt,2931,2,189,2020-02-24,5.00,4,336
16708776,"Departamento seguro, acogedor y céntrico en cdmx.",108759278,Verónica,,Benito Juárez,19.36998,-99.15964,Entire home/apt,613,7,21,2019-08-25,0.59,1,252
16717129,Classic Coyoacan Location,110696724,Jorge,,Coyoacán,19.35596,-99.1594,Entire home/apt,996,2,55,2020-01-25,1.57,1,82
16718875,Well-located 1 bedroom 2 bathroom apartment,54419874,María Del Carmen,,Benito Juárez,19.37825,-99.18832,Entire home/apt,671,3,4,2017-11-29,0.14,1,358
16719737,Top located apartment rental in Mexico City,2027018,Dieter,,Cuauhtémoc,19.42872,-99.15759,Entire home/apt,939,2,60,2020-01-11,1.58,2,49
16720761,Depto 1 hab. baño priv y parking priv compartimos,106852081,Miriam,,Cuajimalpa de Morelos,19.38431,-99.27684,Private room,556,1,10,2020-01-24,0.26,1,364
16720955,Habitación con salida a jardín j2,58044901,Marisol,,Miguel Hidalgo,19.39897,-99.2486,Private room,422,1,67,2020-02-24,1.77,5,280
16721690,Medium room with  a Van Gogh picture.,109522796,Irma,,Benito Juárez,19.39468,-99.1561,Private room,268,1,27,2019-11-25,0.71,3,0
16721957,Gran departamento amueblado y equipado en Polanco.,4715943,Eduardo,,Miguel Hidalgo,19.43133,-99.20288,Entire home/apt,1782,2,21,2019-04-21,0.55,7,0
