id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7697638,Lovely 2 Bd Next to Frida Kahlo's Home.,5974590,Chris,,Coyoacán,19.3545,-99.15922,Entire home/apt,2415,1,58,2019-01-04,1.40,16,316
7699671,Beautiful Suite in Reforma area,33213845,Ana,,Cuauhtémoc,19.4316,-99.16434,Private room,966,2,0,,,1,0
7712515,Great location in Mexico City!,37995487,Pina,,Cuauhtémoc,19.44015,-99.16439,Private room,348,2,28,2019-02-25,0.65,1,362
7716052,Condesa private Room Chapultepec,17883249,Mauricio,,Miguel Hidalgo,19.41395,-99.18281,Private room,444,1,0,,,3,365
7716364,"SAN ANGEL INN, picturesque area ( Room # 2 ).",18260491,Simha,,Álvaro Obregón,19.35041,-99.19769,Private room,483,1,12,2018-10-21,0.72,3,361
7716916,Depto. 3 cuartos Polanco amueblado,24918385,Patricia,,Miguel Hidalgo,19.43762,-99.20714,Entire home/apt,1970,3,9,2019-02-28,0.21,1,364
7719646,Habitación a 5 min del Aeropuerto baño compartido,39532020,Shannthall,,Venustiano Carranza,19.4159,-99.11578,Private room,348,3,2,2016-08-31,0.05,5,364
7727970,"Location, Confort, Terrace... CDMX!",40607986,Arcadio,,Benito Juárez,19.40093,-99.15492,Entire home/apt,947,3,10,2016-08-16,0.23,1,257
7728534,Departamento nuevecito en la Roma!,15428258,Ernesto,,Cuauhtémoc,19.41729,-99.15551,Entire home/apt,1159,2,59,2019-03-12,1.35,2,338
7728620,Condesa - Month September -500 Eur,6543584,Raul,,Cuauhtémoc,19.41647,-99.17892,Private room,541,1,0,,,1,0
7731834,Entire Apartment near Plaza Carso & Polanco,40629413,Eugenia,,Miguel Hidalgo,19.45151,-99.19347,Entire home/apt,386,3,91,2019-03-11,2.15,1,69
7733512,Room privado! Centrico en D.F.,40112961,Laura,,Cuauhtémoc,19.40899,-99.13043,Private room,2009,2,1,2015-09-02,0.02,1,365
7733766,Alquilo habitación amueblada a mujer,9564671,Marisa,,Cuauhtémoc,19.40297,-99.16341,Entire home/apt,560,30,0,,,1,168
7734148,"Bright room in safe, well connected neighborhood",20985817,José,,Benito Juárez,19.38401,-99.16872,Private room,290,3,13,2018-12-02,0.41,1,76
7746362,San Rafael beautiful apmt downtown Area,40717215,Eduardo,,Cuauhtémoc,19.43774,-99.15747,Entire home/apt,1835,5,11,2016-09-08,0.27,2,42
7759320,Beautiful chalet near  to Santa Fe,40641978,Sofia,,Cuajimalpa de Morelos,19.34088,-99.28396,Private room,174,1,0,,,1,0
7779952,Tranquila habitación independiente,17090887,Karen&Angelica,,Miguel Hidalgo,19.43202,-99.17438,Private room,328,3,35,2019-03-02,0.91,2,364
7790477,Charming & luxury apt New Polanco,4699938,Ricardo,,Miguel Hidalgo,19.44252,-99.19982,Entire home/apt,1256,3,21,2019-01-23,0.50,3,11
7794997,HUGE entire Apt. 10min CDMX Airport/Foro Sol,39392858,Luis,,Venustiano Carranza,19.41372,-99.09586,Entire home/apt,657,1,276,2019-02-25,6.37,4,0
7799387,Beautiful Art Deco house + Patio,33871095,Jose,,Cuauhtémoc,19.41488,-99.15916,Entire home/apt,1043,2,0,,,3,262
7804974,Luxurious Pent House In Mexico City,20220777,Daniela,,Miguel Hidalgo,19.4368,-99.18931,Entire home/apt,4829,5,0,,,1,363
7808038,Cuarto en DF,41101558,Chonlatee,,Cuauhtémoc,19.4246,-99.16325,Shared room,406,1,1,2015-08-20,0.02,1,0
7808411,Nice zen place in condesa,40902404,Gabriel,,Cuauhtémoc,19.40905,-99.18005,Private room,348,1,78,2019-01-24,2.60,1,85
7825707,El corazón de Puebla en La Condesa,12847776,Eni,,Cuauhtémoc,19.40964,-99.17124,Entire home/apt,637,1,11,2019-01-01,0.35,1,344
7826622,Beautiful and brand new Suites! (S),30026600,Eduardo,,Miguel Hidalgo,19.43582,-99.18065,Entire home/apt,1507,2,5,2018-03-02,0.17,13,343
7826711,Linda habitación en depa céntrico,41211522,Alejandra,,Benito Juárez,19.3901,-99.18416,Private room,579,1,0,,,1,365
7826731,Beautiful and brand new Suites! (K),30026600,Eduardo,,Miguel Hidalgo,19.43601,-99.1823,Entire home/apt,1777,1,17,2018-10-02,0.40,13,357
7827000,Beautiful and brand new Suites! (E),30026600,Eduardo,,Miguel Hidalgo,19.43702,-99.18235,Entire home/apt,1545,5,5,2018-02-08,0.12,13,355
7827053,Beautiful and brand new Suites! JL,30026600,Eduardo,,Miguel Hidalgo,19.43598,-99.18055,Entire home/apt,1140,1,19,2019-02-16,0.46,13,342
7827218,Beautiful and brand new Suites! (B),30026600,Eduardo,,Miguel Hidalgo,19.43579,-99.18202,Entire home/apt,1236,6,14,2018-09-05,0.38,13,329
7835340,Lovely flat near WTC!,22654965,Carla,,Benito Juárez,19.38924,-99.17878,Entire home/apt,1024,3,19,2019-02-20,0.44,3,355
7836405,Hermoso Mini Loft en la Roma,21896877,Olivier,,Cuauhtémoc,19.41113,-99.16606,Entire home/apt,792,5,53,2019-02-21,1.26,2,335
7842592,"SPECTACULAR LOFT, BEST LOCATION",9352363,Samantha,,Miguel Hidalgo,19.43458,-99.21291,Entire home/apt,1893,1,56,2018-07-13,1.29,1,0
7842990,Beautiful apartment in Coyoacan,17527001,Andrea,,Coyoacán,19.35005,-99.17695,Entire home/apt,1198,2,30,2018-02-12,0.74,3,357
7843836,A privileged location with comfort and ease,21229988,Rosalinda,,Cuauhtémoc,19.42508,-99.16875,Private room,560,2,6,2017-02-09,0.15,3,0
7854866,Cozy Apartment in Polanco,18334496,Nando,,Miguel Hidalgo,19.43192,-99.18882,Entire home/apt,1603,1,169,2019-03-06,4.26,5,154
7856413,#FAROHOME,41395158,Farohome,,Cuauhtémoc,19.42946,-99.15432,Entire home/apt,522,3,66,2019-03-06,1.52,2,328
7858752,Private Room  South of the City,747269,Brenda,,Tlalpan,19.29078,-99.1379,Private room,464,1,1,2016-11-02,0.03,2,319
7858821,Departamento en buena zona del DF,34672054,Rafael,,Benito Juárez,19.37998,-99.16187,Private room,541,1,0,,,1,362
7868757,Estudio en el corazón de Coyoacán,41470311,Federico,,Coyoacán,19.35242,-99.16296,Private room,1951,2,5,2017-11-24,0.15,2,365
7868766,Polanco one bedroom Apartment,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.4373,-99.19706,Entire home/apt,1352,2,17,2018-12-30,0.40,29,199
7871298,Comfortable-calm room near Coyoacán,17586421,Carlos,,Benito Juárez,19.3682,-99.16014,Private room,734,1,0,,,1,365
7872327,Room at Coyocán with independent access to street,41489963,Gerardo (Mónica'S Father),,Coyoacán,19.34089,-99.14681,Private room,193,3,58,2019-03-03,1.47,8,230
7872766,Lovely Apartment Condesa/Roma with Green Balcony,4581936,Daniela,,Cuauhtémoc,19.41715,-99.17311,Entire home/apt,1275,2,96,2019-03-01,2.34,2,299
7873617,Most Tranquil part of Polanco,26135251,Angélica,,Miguel Hidalgo,19.43661,-99.18673,Entire home/apt,1159,2,54,2019-02-17,1.25,1,19
7873652,Cozy Apartment in the heart of Coyoacan,21874244,Lourdes,,Coyoacán,19.347,-99.16665,Entire home/apt,1140,2,113,2019-03-03,2.86,3,355
7874052,"Private room at charming B&B, South of MX City",41499318,Cristina,,Tlalpan,19.29932,-99.11519,Private room,309,2,27,2019-02-24,0.63,2,348
7875440,Best locat in Mx City Safe&Clean,15791218,Joel,,Cuauhtémoc,19.42324,-99.17361,Private room,637,2,5,2017-12-20,0.19,1,42
7881639,Paisible et méditative,2264670,Jai Hari,,Miguel Hidalgo,19.44774,-99.18487,Entire home/apt,579,1,0,,,1,0
7885110,Super cool  Flat in Mexico City!,34236049,Ramon,,Benito Juárez,19.39044,-99.15455,Entire home/apt,753,2,43,2019-02-17,1.48,3,347
7885447,**BEAUTIFUL ROOM AND GREAT LOCATION,41568979,Maria,,Cuauhtémoc,19.40947,-99.16765,Private room,444,1,7,2018-11-05,0.17,1,343
7886849,"Cozy bedroom in B&B, South Mexico City",41499318,Cristina,,Tlalpan,19.29766,-99.11464,Private room,232,2,22,2019-01-27,0.69,2,364
7887175,Cozy and Bright apt in GREAT Condesa!,2163567,Ingrid,,Cuauhtémoc,19.41742,-99.17255,Entire home/apt,1101,2,73,2019-03-13,2.18,2,243
7887445,Cozy bedroom in Colonia Roma,2163567,Ingrid,,Cuauhtémoc,19.42255,-99.15944,Private room,599,1,46,2019-01-16,1.18,2,152
7887950,"CONDESA, TODOS LOS SERVICIOS, AMENIDADES SEGURIDAD",41586338,Luis Rubén,,Cuauhtémoc,19.40517,-99.17218,Entire home/apt,773,2,160,2019-03-05,3.85,6,304
7894795,Wonderful family-friendly house near Coyoacan,17468617,Rafael,,Coyoacán,19.33819,-99.12217,Entire home/apt,2337,2,13,2019-01-01,0.65,5,352
7896944,CASA CLASICA MUY BIEN UBICADA,14913997,Marco Aurelio,,Cuauhtémoc,19.40967,-99.13473,Private room,502,1,0,,,1,365
7897361,"Mexico City, Polanco Nice Apartment Two Bed/Bath",41638487,Jennifer,,Miguel Hidalgo,19.44495,-99.20016,Entire home/apt,1449,2,26,2017-06-29,0.74,1,348
7899724,"2nd FL Private Condesa - Roma,",28090452,Fabiola,,Cuauhtémoc,19.42018,-99.17255,Private room,328,1,159,2019-02-18,3.69,5,353
7900588,Cozy apartment w/ patio in la Roma!,6753519,Ilse,,Cuauhtémoc,19.41376,-99.15853,Entire home/apt,1217,1,192,2019-02-18,4.43,3,307
7900592,HABITACIÓN DISPONIBLE,34279884,ALim,,Benito Juárez,19.37222,-99.14669,Private room,251,2,0,,,1,363
7901957,Hip Studio,5085423,Eduardo,,Miguel Hidalgo,19.43293,-99.1857,Entire home/apt,1912,2,86,2019-02-23,2.01,10,337
7902016,Confortable habitación,37496648,Martha Silvia,,Álvaro Obregón,19.38619,-99.24288,Private room,541,1,3,2016-10-08,0.08,2,365
7902171,"",41666883,Yamel,,Benito Juárez,19.38633,-99.14814,Private room,290,1,1,2016-07-19,0.03,1,364
7902295,Cómodo cuarto en villa olímpica,5885059,Maria,,Tlalpan,19.29904,-99.18798,Private room,212,3,9,2018-10-21,0.33,2,140
7915161,Beautiful apartment in the Condesa,41735820,Elizabeth,,Cuauhtémoc,19.40611,-99.17169,Entire home/apt,1603,3,15,2019-03-04,0.39,1,359
7915483,La Casa de Emma en la Roma,41737588,Lourdes,,Cuauhtémoc,19.41264,-99.15604,Entire home/apt,1178,7,0,,,1,365
7917689,Apartamento amueblado en edificio,3176592,Bianca,,Miguel Hidalgo,19.44412,-99.1705,Entire home/apt,541,1,72,2019-02-16,1.71,1,358
7919060,Enjoy living in a private room in Roma Norte.,41757461,Marco,,Cuauhtémoc,19.41901,-99.17325,Private room,367,21,19,2019-02-16,0.66,2,60
7919295,Private room in an apartment filled with sunlight,14727805,Luis Fernando,,Cuauhtémoc,19.40786,-99.17171,Private room,541,2,21,2019-02-17,0.48,1,151
7919625,rento habitación en departamento,41621249,Liliana,,Cuauhtémoc,19.41043,-99.17151,Private room,406,2,4,2016-08-04,0.11,2,364
7923000,"BEAUTIFUL, BRIGHT, BIG & COZY IN POLANQUITO",7174720,Rita,,Miguel Hidalgo,19.42864,-99.1957,Entire home/apt,4346,2,45,2019-02-18,1.05,6,343
7933584,Capsule Hostel Mexico City,41832187,Rafael,,Cuauhtémoc,19.42938,-99.15981,Shared room,212,1,18,2018-12-31,0.63,1,365
7934115,Bright and cozy studio in Condesa,21104116,Guillermo,,Cuauhtémoc,19.4148,-99.16802,Entire home/apt,1256,1,7,2019-01-28,1.19,1,170
7936374,"Excelente ubicacion, metro a 5 min.",27471710,Monica,,Benito Juárez,19.38328,-99.18249,Private room,309,1,0,,,1,0
7936436,Beautiful and brand new Suites! (T),30026600,Eduardo,,Miguel Hidalgo,19.43668,-99.18179,Entire home/apt,1603,1,14,2019-02-25,0.38,13,362
7938063,Lindo cuarto / Coyoacan,39173299,Gabriela,,Coyoacán,19.35478,-99.15413,Shared room,212,1,88,2019-03-07,2.03,2,153
7938252,Habitación con vista espectacular,32505744,Bruny Y José Luis,,Benito Juárez,19.37449,-99.17732,Private room,579,1,9,2019-02-15,0.43,4,365
7957730,Apartment in San Angel,41967554,Jose Pablo,,Álvaro Obregón,19.34886,-99.18495,Entire home/apt,869,2,144,2019-03-07,3.54,1,354
7965563,"Beautiful, traditional neighborhood",42028742,Rocío,,Benito Juárez,19.37724,-99.18419,Private room,657,2,0,,,1,0
7965952,Amazing apartment near to Roma/Condesa,26542096,Darinka,,Álvaro Obregón,19.39249,-99.19064,Private room,212,2,33,2019-02-20,1.01,1,241
7969228,"",13410443,Fernando,,Benito Juárez,19.40291,-99.16013,Entire home/apt,406,1,0,,,1,0
7972301,Bueno-Bonito-Barato en la Roma,11798947,Manu Y Car,,Cuauhtémoc,19.40633,-99.16261,Private room,270,30,5,2017-07-01,0.12,3,0
7983086,Urban Private Room,37183129,Urban Oasis,,Benito Juárez,19.38839,-99.16975,Private room,270,1,53,2019-03-13,1.31,20,358
7983564,Urban Room Hostel,37183129,Urban Oasis,,Benito Juárez,19.38865,-99.1698,Shared room,270,1,72,2019-03-10,1.69,20,361
7984189,Urban Private Room,37183129,Urban Oasis,,Benito Juárez,19.39063,-99.1699,Private room,270,1,84,2019-03-10,1.96,20,358
7984365,Entire Apt in the heart of La Roma,42140694,Vehelma,,Cuauhtémoc,19.41666,-99.16158,Entire home/apt,753,2,73,2019-02-26,1.99,1,305
7984563,Urban Private Room Capsule,37183129,Urban Oasis,,Benito Juárez,19.39008,-99.17009,Private room,290,1,154,2019-03-03,3.80,20,361
7984591,DEPARTAMENTO NUEVO Y UBICADO AL SUR,24597952,Jorge,,Benito Juárez,19.37635,-99.14197,Private room,290,1,18,2018-12-24,0.46,2,365
7984785,Urban Premium Room,37183129,Urban Oasis,,Benito Juárez,19.38895,-99.1697,Private room,348,1,74,2019-03-02,1.72,20,364
7984806,Urban Room Hostel,37183129,Urban Oasis,,Benito Juárez,19.38981,-99.16989,Shared room,193,1,62,2019-02-27,1.46,20,360
7987940,THE BEST LOCATION IN MEXICO CITY,36087609,Nancy,,Miguel Hidalgo,19.42956,-99.19701,Private room,1159,1,9,2016-12-15,0.22,4,365
7988187,THE BEST LOCATION IN MEXICO CITY,36087609,Nancy,,Miguel Hidalgo,19.43025,-99.19705,Private room,773,1,7,2018-09-28,0.17,4,363
7988309,Renovated/2BR/2Ba/Balcony/Terrace,4821807,Alex,,Cuauhtémoc,19.42748,-99.13594,Entire home/apt,1198,3,180,2019-03-04,4.25,4,333
7988388,TOP choice Business Travel in SANTA FE,4133627,Ever,,Álvaro Obregón,19.39454,-99.22987,Private room,831,2,7,2018-03-22,0.16,6,364
7996656,Wonderful and super secured apartment,42207728,Oscar,,Miguel Hidalgo,19.39778,-99.17736,Private room,502,2,0,,,1,0
7996668,"Cuarto , a 10 minutos del centro de la ciudad.",33615460,Fabián,,Cuauhtémoc,19.40743,-99.14637,Private room,348,1,3,2018-08-26,0.38,1,358
7997616,Downtown apartmen with terrace,42217000,Ana Lilia,,Cuauhtémoc,19.4303,-99.14885,Entire home/apt,599,2,126,2019-03-06,3.05,1,207
7998237,Beautiful home near Sta. Fe/Desierto de los Leones,42220151,Rogelio,,Álvaro Obregón,19.32901,-99.28635,Entire home/apt,1449,2,14,2019-02-26,0.57,1,355
7998444,Urban Private Room,37183129,Urban Oasis,,Benito Juárez,19.39,-99.16829,Private room,270,1,108,2019-03-02,2.50,20,357
8001245,"Reforma the best location on CDMX,  Zona Rosa.",17528718,Tannia & Juan Carlos,,Cuauhtémoc,19.42729,-99.16234,Entire home/apt,753,2,125,2019-03-08,6.14,2,250
8001631,Depa Coyoacanense,42241119,Lilly,,Coyoacán,19.33775,-99.14954,Private room,251,1,3,2017-08-20,0.08,1,287
8011001,Charming Villa in Exclusive Club de,42297284,Rosa,,Cuajimalpa de Morelos,19.33987,-99.30823,Entire home/apt,4134,7,1,2015-12-24,0.03,1,364
8013033,Cozy Apartment,9390839,Ramon,,Álvaro Obregón,19.38673,-99.19073,Entire home/apt,1449,5,0,,,1,89
8015126,Departamento Puerta Alameda Centro Histórico.,42320698,Cornelio,,Cuauhtémoc,19.4346,-99.14544,Entire home/apt,1062,1,13,2019-02-12,0.99,6,352
8027590,"Great location house, Roma apt-1",5424904,Walter,,Cuauhtémoc,19.41861,-99.16428,Private room,1912,1,18,2019-01-01,0.44,6,345
8029640,"3 BDRM Balcony, Center, Private Tours, Pool, 2F",2872228,Bruce,,Cuauhtémoc,19.4338,-99.14687,Entire home/apt,2279,3,42,2019-02-17,1.01,15,43
8033110,Urban Oasis Private Room # 09,37183129,Urban Oasis,,Benito Juárez,19.3899,-99.16825,Private room,348,1,91,2019-03-11,2.12,20,362
8033423,DEPARTAMENTO LOFT EN LA CONDESA!!,19413780,Melissa,,Cuauhtémoc,19.41763,-99.17837,Entire home/apt,2009,2,6,2019-03-01,0.16,1,283
8035059,Bright Modern Studio in Central Mexico City,42426164,Andres,,Miguel Hidalgo,19.40836,-99.1919,Entire home/apt,1352,3,7,2018-11-20,0.16,1,365
8037115,Colonial gem in heart of Coyoacan,7240089,Alberto,,Coyoacán,19.34861,-99.17683,Entire home/apt,3477,2,57,2019-02-25,2.35,1,118
8042171,Private suite centrally located,42096621,Esperanza,,Benito Juárez,19.36202,-99.15467,Entire home/apt,831,4,38,2019-01-08,0.95,2,124
8049491,"In the heart of Coyoacan, near UNAM Room B",23738038,Maite,,Coyoacán,19.34583,-99.15901,Private room,193,3,24,2019-01-29,0.60,4,77
8053070,Hermoso Loft en renta,21061614,Luis,,Álvaro Obregón,19.3278,-99.20308,Entire home/apt,947,2,17,2019-02-22,0.56,1,343
8055161,Tú casa en D.F. BIENVENIDO,42544250,Daniel,,Álvaro Obregón,19.34282,-99.20662,Private room,406,1,2,2016-02-24,0.05,1,363
8066815,Suite de negocios cerca de Reforma,3850198,Hermann,,Cuauhtémoc,19.42944,-99.16957,Private room,1294,1,4,2017-02-20,0.10,10,63
8069501,Elegant loft nearby Paseo de la Reforma.,42620139,Hilda Esthela,,Cuauhtémoc,19.42795,-99.17267,Entire home/apt,2105,2,1,2016-11-22,0.04,3,358
8069700,Cozy private Room near Reforma Av.,3542203,Javier,,Cuauhtémoc,19.4312,-99.1673,Private room,309,2,3,2016-06-02,0.09,1,0
8073126,Zen room in beautiful and peaceful neighborhood,42646520,Pablo,,Benito Juárez,19.38283,-99.1712,Private room,348,2,6,2018-09-14,0.20,3,364
8073281,Habitación con cama individual,8737053,Edgar,,Miguel Hidalgo,19.44809,-99.17492,Private room,212,4,6,2017-01-28,0.15,1,73
8085199,"Great place to study, rest & chill!",42700760,José Antonio,,Cuauhtémoc,19.40729,-99.17367,Private room,425,15,7,2018-04-09,0.18,1,0
8087864,Beautiful  House in San Miguel Chapultepec,40113785,Agustina,,Miguel Hidalgo,19.40787,-99.18792,Entire home/apt,367,2,32,2019-03-04,1.33,1,320
8089734,1900s period on Plaza Luis Cabrera,14042844,Andres & Candi,,Cuauhtémoc,19.41588,-99.15793,Entire home/apt,1082,3,16,2018-11-20,0.84,1,0
8090193,Nice room in Colonia Roma,1795668,Daniela,,Cuauhtémoc,19.41752,-99.16154,Private room,406,1,0,,,1,0
8090217,Beautiful Apartment in Condesa DF,34134603,Saul,,Cuauhtémoc,19.4132,-99.17721,Entire home/apt,947,1,1,2015-09-07,0.02,1,0
8090989,Exquisite Town House in La Roma,12207005,Jorge,,Cuauhtémoc,19.41787,-99.15936,Entire home/apt,2724,2,119,2019-03-05,2.82,1,275
8098118,FURNISHED MODERN LOFT APARTMENT,1886913,Fernando,,Cuauhtémoc,19.40926,-99.17624,Entire home/apt,2782,1,0,,,6,365
8099245,2Bdr. Aparment/ Roma Norte - Mexico City,22697002,Homing Bird Rental,,Cuauhtémoc,19.42076,-99.17271,Entire home/apt,2724,1,116,2019-03-01,2.78,1,347
8100204,Beautiful and brand new Suites! J2,30026600,Eduardo,,Miguel Hidalgo,19.43562,-99.18085,Entire home/apt,1120,1,31,2019-02-10,0.73,13,360
8100564,Habitación muy especial en Chimalistac,41318034,Isabel,,Álvaro Obregón,19.34354,-99.18642,Private room,1449,2,0,,,2,319
8100890,Estudio,42769079,Oscar,,Cuauhtémoc,19.43915,-99.13573,Entire home/apt,599,3,17,2019-02-19,0.65,1,355
8102464,Great Location Room 2 in Roma Norte,5424904,Walter,,Cuauhtémoc,19.41959,-99.16455,Private room,1912,1,32,2019-02-14,0.83,6,345
8102967,Great Location Room 3 in Roma Norte,5424904,Walter,,Cuauhtémoc,19.41846,-99.16478,Private room,1912,1,35,2019-01-01,0.89,6,345
8104557,Great Location Room 4 in Roma Norte,5424904,Walter,,Cuauhtémoc,19.4183,-99.16309,Private room,1912,1,36,2019-01-01,0.84,6,345
8104966,Great Location Room 5 in Roma Norte,5424904,Walter,,Cuauhtémoc,19.41915,-99.16457,Private room,1526,1,15,2019-01-01,0.40,6,345
8105125,AMAZING LOCATION!! 5 loft suites in La Roma,5424904,Walter,,Cuauhtémoc,19.41795,-99.16361,Entire home/apt,7630,2,71,2019-03-10,1.72,6,310
8105837,habitación en departamento,41621249,Liliana,,Cuauhtémoc,19.41166,-99.1726,Private room,406,2,2,2016-03-31,0.05,2,364
8114775,Se renta habitación al sur del DF,42849577,Guadalupe,,Xochimilco,19.28109,-99.12133,Private room,502,1,0,,,1,365
8117973,Rustic room for rent,41969557,Diego,,Tlalpan,19.29858,-99.18884,Private room,290,2,43,2019-03-08,1.06,1,133
8123144,Depa en SANTAFE nuevo y súper vista,42895652,Sergio,,Cuajimalpa de Morelos,19.35604,-99.2728,Entire home/apt,2492,1,0,,,1,0
8124188,Rooftop apartment in Condesa,3919211,Victor,,Cuauhtémoc,19.40782,-99.1788,Entire home/apt,773,2,144,2019-01-07,3.39,23,343
8128468,Cuarto lindo Del Valle,30132489,Alma,,Benito Juárez,19.40026,-99.1627,Private room,425,2,130,2019-01-03,3.04,1,343
8132854,Charming apartment in La Condesa,42947160,Susana,,Cuauhtémoc,19.41848,-99.17531,Entire home/apt,773,2,22,2016-06-13,0.51,1,0
8134414,Amazing Apartment in La Condesa,23074266,Carlos,,Cuauhtémoc,19.40859,-99.17678,Entire home/apt,3207,2,7,2019-01-03,0.17,1,365
8145972,Cozy and Great Location!!!!,43008375,Laura,,Miguel Hidalgo,19.43644,-99.18246,Entire home/apt,1101,5,1,2019-01-05,0.43,2,0
8151700,Trendy brand new apt in Roma Norte.,43037055,Leslie,,Cuauhtémoc,19.41955,-99.15646,Entire home/apt,869,3,36,2019-03-01,0.91,3,303
8153276,BEST PLACE IN LA CONDESA,8882042,Rubens,,Cuauhtémoc,19.4142,-99.17287,Private room,695,3,12,2018-11-20,0.30,1,103
8162120,Habitación/baño propio en Santafe,43082314,Héctor,,Cuajimalpa de Morelos,19.36511,-99.26699,Private room,1004,3,1,2018-09-29,0.18,3,38
8163405,alojamiento en México D:F,42873070,Angelica,,Iztacalco,19.40498,-99.07838,Private room,309,1,57,2019-02-25,1.39,2,45
8170425,"Cool apartment, new at Col. Roma",43037055,Leslie,,Cuauhtémoc,19.41877,-99.15499,Entire home/apt,869,3,51,2018-09-26,1.22,3,349
8171974,Santa Fe room close to Ibero,17883249,Mauricio,,Álvaro Obregón,19.36782,-99.26183,Private room,483,1,3,2015-12-07,0.07,3,362
8172014,A warm sunny apt. at La Roma,43037055,Leslie,,Cuauhtémoc,19.41773,-99.15635,Entire home/apt,811,3,27,2019-03-07,0.64,3,349
8172868,Descansa en un loft en el corazón de un barrio histórico en la Ciudad de México,2518152,Martha Y Pancho,,Álvaro Obregón,19.34899,-99.19332,Private room,2994,1,21,2019-03-06,0.52,6,363
8185711,Habitación en la Col. San Rafael,43180770,Jose Luis,,Cuauhtémoc,19.43916,-99.15702,Private room,8209,1,0,,,1,365
8186828,Gorgeous apartment in Condesa,5347807,Alicia,,Cuauhtémoc,19.40846,-99.17128,Entire home/apt,4829,3,5,2019-01-01,0.12,1,365
8187141,DEPTO ANGEL DE LA INDEPENDENCIA,43187267,Paola,,Cuauhtémoc,19.43008,-99.17024,Entire home/apt,637,15,0,,,1,0
8191119,Cozy Private Room at Polanco,43204127,Maria Esther,,Miguel Hidalgo,19.43184,-99.19052,Private room,637,3,0,,,1,89
8192308,Room with style in Roma Cibeles,43212067,Gerardo,,Cuauhtémoc,19.4204,-99.16599,Private room,406,7,0,,,2,318
8193800,Spacious room in Art Deco Paradise.,17649200,Ariana,,Miguel Hidalgo,19.40303,-99.18578,Private room,483,4,3,2017-12-30,0.13,2,66
8193856,Beautiful Room in an Art Decó House,17649200,Ariana,,Miguel Hidalgo,19.4046,-99.18426,Private room,367,3,4,2016-06-02,0.09,2,66
8195136,Habitación muy ubicada del valle,42635461,Claudia,,Benito Juárez,19.37583,-99.17281,Private room,444,1,0,,,1,363
8209767,Enjoy living in Tlalpan Center-Hospitals area,43291238,Diana,,Tlalpan,19.2942,-99.17227,Private room,406,6,6,2018-10-31,0.15,4,348
8214052,Nice room with private bathroom in narvarte :),1442586,Eduardo,,Benito Juárez,19.39742,-99.14712,Private room,270,1,2,2019-01-13,0.51,1,178
8226505,Private room + own studio,17914711,Dante,,Benito Juárez,19.36217,-99.14656,Private room,309,1,0,,,1,0
8226862,Habitacion con excelente ubicacion!,43380631,Inocencia,,Coyoacán,19.34847,-99.14455,Entire home/apt,212,1,3,2018-10-27,0.34,2,328
8227391,Personal Suite,43385564,Alf,,Cuauhtémoc,19.42631,-99.1641,Entire home/apt,1217,3,10,2016-12-31,0.24,1,348
8238201,"Departamento amplio e iluminado, WTC",18714772,Laura,,Benito Juárez,19.39013,-99.17598,Private room,464,2,11,2018-03-03,0.40,1,287
8239414,Peace and comfort in the City,13224403,Patricia,,Cuajimalpa de Morelos,19.38331,-99.25468,Private room,1796,2,6,2018-05-20,0.15,1,365
8240325,Elegant and Artistic Loft on Historic Madero Street,43039281,Marcia,,Cuauhtémoc,19.43491,-99.13834,Entire home/apt,1526,1,167,2019-03-10,3.90,3,303
8241706,Habitación muy bien ubicada,43463753,Serch,,Miguel Hidalgo,19.4482,-99.17391,Private room,386,1,0,,,1,365
8250004,Depa en La Roma,39621063,Eduardo,,Cuauhtémoc,19.42042,-99.16719,Private room,290,7,0,,,1,0
8254153,"Wonderful, centric private room",30838817,José,,Cuauhtémoc,19.42546,-99.17531,Private room,464,1,151,2019-03-12,3.63,1,308
8265817,Apartamento 2 recamaras Polanco,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42964,-99.20433,Entire home/apt,1738,1,3,2018-03-30,0.08,29,220
8273788,Private penthouse apartment,234939,James,,Cuauhtémoc,19.41137,-99.16395,Entire home/apt,1062,2,24,2019-01-27,0.57,1,361
8283034,"El Cuartito, Santa Fé & Universidad Anáhuac",29114265,Patty,,Álvaro Obregón,19.33679,-99.22725,Private room,657,1,15,2018-08-19,0.37,11,87
8284779,"La Casita, Next to Santa Fé & Expo Bancomer!!",29114265,Patty,,Álvaro Obregón,19.33586,-99.23052,Entire home/apt,1854,2,42,2018-12-30,1.00,11,87
8286473,DEPTO AMUEBLADO/FURNISHED APARTMENT,43691025,Andrea,,Álvaro Obregón,19.35842,-99.19523,Entire home/apt,1700,7,0,,,1,27
8293453,HERMOSO DEPTO. NUEVO TIPO LOFT.,36716257,Javier,,Cuauhtémoc,19.41903,-99.17182,Entire home/apt,908,3,92,2019-02-25,2.19,1,30
8294751,1 Pretty Room in Condesa!,43734922,David,,Cuauhtémoc,19.40831,-99.17399,Private room,850,1,65,2019-02-10,1.67,1,68
